time,open,high,low,close,adj close,volume,macd_line,macd_signal,signal,action,position,Trade P/L,Brokerage Cost,Total profit,Executed price,Take Profit,Stop Loss
2022-01-03 00:00:00+00:00,177.830002,182.880005,177.710007,182.009995,180.959747,104487900,4.750259423444987,4.886521430381074,0,hold,0,0,,0,,,
2022-01-04 00:00:00+00:00,182.630005,182.940002,179.119995,179.699997,178.663086,99310400,4.610209132569224,4.834257808454874,0,hold,0,0,,0,,,
2022-01-05 00:00:00+00:00,179.610001,180.169998,174.639999,174.919998,173.910645,94537600,4.051405184543881,4.660935062516538,0,hold,0,0,,0,,,
2022-01-06 00:00:00+00:00,172.699997,175.300003,171.639999,172.0,171.007523,96904000,3.3565214518882556,4.412696829518351,0,hold,0,0,,0,,,
2022-01-07 00:00:00+00:00,172.889999,174.139999,171.029999,172.169998,171.176529,86709100,2.7005923332103805,3.972582057549072,0,hold,0,0,,0,,,
2022-01-10 00:00:00+00:00,169.080002,172.5,168.169998,172.190002,171.196426,106765600,2.2822149994227914,3.7075491172895485,0,hold,0,0,,0,,,
2022-01-11 00:00:00+00:00,172.320007,175.179993,170.820007,175.080002,174.069748,76138300,2.127302288336068,3.415498856028868,0,hold,0,0,,0,,,
2022-01-12 00:00:00+00:00,176.119995,177.179993,174.820007,175.529999,174.51712,74805200,1.9802647961840592,3.1033205880724144,0,hold,0,0,,0,,,
2022-01-13 00:00:00+00:00,175.779999,176.619995,171.789993,172.190002,171.196426,84505800,1.5639552481057137,2.7587057312236833,0,hold,0,0,,0,,,
2022-01-14 00:00:00+00:00,171.339996,173.779999,171.089996,173.070007,172.07135,80440800,1.3275384861230748,2.488931787466698,0,hold,0,0,,0,,,
2022-01-18 00:00:00+00:00,171.509995,172.539993,169.410004,169.800003,168.820206,90956700,0.8501348135795865,2.1534694591581816,0,hold,0,0,,0,,,
2022-01-19 00:00:00+00:00,170.0,171.080002,165.940002,166.229996,165.270798,94815000,0.2050404357196669,1.7855819197714204,0,hold,0,0,,0,,,
2022-01-20 00:00:00+00:00,166.979996,169.679993,164.179993,164.509995,163.56073,91420500,-0.4626926795662598,1.3273516728303154,0,hold,0,0,,0,,,
2022-01-21 00:00:00+00:00,164.419998,166.330002,162.300003,162.410004,161.472855,122848900,-1.0805618497976752,0.9197786562536847,0,hold,0,0,,0,,,
2022-01-24 00:00:00+00:00,160.020004,162.300003,154.699997,161.619995,160.687393,162294600,-1.665807344115052,0.4020964199646764,0,hold,0,0,,0,,,
2022-01-25 00:00:00+00:00,158.979996,162.759995,157.020004,159.779999,158.858017,115798400,-2.2977223634314896,-0.19541014033948972,0,hold,0,0,,0,,,
2022-01-26 00:00:00+00:00,163.5,164.389999,157.820007,159.690002,158.768539,108275300,-2.736233207555415,-0.7046892312942046,0,hold,0,0,,0,,,
2022-01-27 00:00:00+00:00,162.449997,163.839996,158.279999,159.220001,158.301254,121954600,-3.1070139792757914,-1.2113616031188672,0,hold,0,0,,0,,,
2022-01-28 00:00:00+00:00,165.710007,170.350006,162.800003,170.330002,169.347153,179935700,-2.5105164639761597,-1.536305392700159,0,hold,0,0,,0,,,
2022-01-31 00:00:00+00:00,170.160004,175.0,169.509995,174.779999,173.771454,115541600,-1.707555141461512,-1.6839573486480726,0,hold,0,0,,0,,,
2022-02-01 00:00:00+00:00,174.009995,174.839996,172.309998,174.610001,173.602463,86213900,-1.0510019509728465,-1.6269446241480114,1,buy,1,0,0.34950000000000003,0,174.75,178.245,173.0025
2022-02-02 00:00:00+00:00,174.75,175.880005,173.330002,175.839996,174.825348,84914300,-0.3886570292045519,-1.3912732398270793,0,hold,1,0,,0,,,
2022-02-03 00:00:00+00:00,174.479996,176.240005,172.119995,172.899994,171.902313,89418100,-0.09967338233184364,-1.1434200948432383,0,close long,0,-2.6300050000000113,0.34423999,-3.3237449900000113,172.119995,,
2022-02-04 00:00:00+00:00,171.679993,174.100006,170.679993,172.389999,171.613632,82465400,0.08296643737634213,-0.9125475810911281,0,hold,0,0,,-3.3237449900000113,,,
2022-02-07 00:00:00+00:00,172.860001,173.949997,170.949997,171.660004,170.886917,77251200,0.28449617430317176,-0.538289774350126,0,hold,0,0,,-3.3237449900000113,,,
2022-02-08 00:00:00+00:00,171.729996,175.350006,171.429993,174.830002,174.042633,74829200,0.528270990162298,-0.41503197904279554,0,hold,0,0,,-3.3237449900000113,,,
2022-02-09 00:00:00+00:00,176.050003,176.649994,174.899994,176.279999,175.486099,71285000,0.7833514509686381,-0.3094404694264264,0,hold,0,0,,-3.3237449900000113,,,
2022-02-10 00:00:00+00:00,174.139999,175.479996,171.550003,172.119995,171.344833,90865900,0.7437798941490144,-0.08724994372050307,0,hold,0,0,,-3.3237449900000113,,,
2022-02-11 00:00:00+00:00,172.330002,173.080002,168.039993,168.639999,167.880508,98670700,0.4385443728889413,0.04244727022542909,0,hold,0,0,,-3.3237449900000113,,,
2022-02-14 00:00:00+00:00,167.369995,169.580002,166.559998,168.880005,168.119446,86185500,0.23603080414522992,0.12979439107351778,0,hold,0,0,,-3.3237449900000113,,,
2022-02-15 00:00:00+00:00,170.970001,172.949997,170.25,172.789993,172.01181,62527400,0.27898707045574156,0.06821796906915963,0,hold,0,0,,-3.3237449900000113,,,
2022-02-16 00:00:00+00:00,171.850006,173.339996,170.050003,172.550003,171.772903,61177400,0.2287812106411593,-0.05300993668621281,0,hold,0,0,,-3.3237449900000113,,,
2022-02-17 00:00:00+00:00,171.029999,171.910004,168.470001,168.880005,168.119446,69589300,-0.08371691953783511,-0.16209692457152555,0,hold,0,0,,-3.3237449900000113,,,
2022-02-18 00:00:00+00:00,169.820007,170.539993,166.190002,167.300003,166.546555,82772700,-0.37316424865278464,-0.19112973693056529,0,hold,0,0,,-3.3237449900000113,,,
2022-02-22 00:00:00+00:00,164.979996,166.690002,162.149994,164.320007,163.579987,91162800,-0.9457829442872026,-0.47116427756248086,1,buy,1,0,0.33107998600000005,-3.3237449900000113,165.539993,168.85079286,163.88459307
2022-02-23 00:00:00+00:00,165.539993,166.149994,159.75,160.070007,159.349121,90009200,-1.5572888794114021,-0.5933299205141601,0,close long,0,-5.78999300000001,0.3195,-9.764317976000022,159.75,,
2022-02-24 00:00:00+00:00,152.580002,162.850006,152.0,162.740005,162.007095,141147500,-1.842042460552733,-0.8082593059497563,0,hold,0,0,,-9.764317976000022,,,
